Non-bionmin S4,Non-bionmin S4,Non-bionmin S4,Non-bionmin S4,Non-bionmin S4
Deformation,Standard force,Standard travel,SG1,Test time
mm,N,mm,V,s
0,65.06038666,0,0,0
9.05E-08,64.84341431,9.05E-08,0,0.1
-4.64E-06,64.66357422,-4.64E-06,0,0.2
2.99E-07,64.50552368,2.99E-07,0,0.3
1.52E-05,64.39305878,1.52E-05,0,0.4
0.000347455,65.21490479,0.000347455,0,0.5
0.001028612,67.40293884,0.001028612,0,0.6
0.002026398,70.49452972,0.002026398,0,0.7
0.003360873,74.46690369,0.003360873,0,0.8
0.005027123,79.29589844,0.005027123,0,0.9
0.007033014,85.13703918,0.007033014,0,1
0.009357114,92.15155029,0.009357114,0,1.1
0.012009208,100.4871445,0.012009208,0,1.2
0.015016994,110.0195923,0.015016994,0,1.3
0.018300144,120.3834381,0.018300144,0,1.4
0.02164086,131.1363068,0.02164086,0,1.5
0.024968129,141.8709106,0.024968129,0,1.6
0.028286081,152.66362,0.028286081,0,1.7
0.031628307,163.6754608,0.031628307,0,1.8
0.034971848,175.1210175,0.034971848,0,1.9
0.038305797,186.7881317,0.038305797,0,2
0.041629236,198.5203094,0.041629236,0,2.1
0.044958349,210.4893494,0.044958349,0,2.2
0.04829831,222.744751,0.04829831,0,2.3
0.051635664,234.9940338,0.051635664,0,2.4
0.054990526,247.5199432,0.054990526,0,2.5
0.058339417,260.3620911,0.058339417,0,2.6
0.061672099,273.1102295,0.061672099,0,2.7
0.064997494,285.8641663,0.064997494,0,2.8
0.068326704,298.7457886,0.068326704,0,2.9
0.071658649,311.7648315,0.071658649,0,3
0.074991435,324.9045715,0.074991435,0,3.1
0.078315839,338.3429871,0.078315839,0,3.2
0.08165475,352.1816101,0.08165475,0,3.3
0.084966786,366.1769104,0.084966786,0,3.4
0.088302255,379.945282,0.088302255,0,3.5
0.091637306,393.9284973,0.091637306,0,3.6
0.094978228,408.0961609,0.094978228,0,3.7
0.098304637,422.3505249,0.098304637,0,3.8
0.101631753,436.9772949,0.101631753,0,3.9
0.104958661,451.7080994,0.104958661,0,4
0.108291261,466.3157349,0.108291261,0,4.1
0.111626476,480.734375,0.111626476,0,4.2
0.114967547,495.1034851,0.114967547,0,4.3
0.11831595,509.6099854,0.11831595,0,4.4
0.121653609,524.1240234,0.121653609,0,4.5
0.125019103,539.0224609,0.125019103,0,4.6
0.128328696,554.1276855,0.128328696,0,4.7
0.131662086,569.0701904,0.131662086,0,4.8
0.134989232,583.7642212,0.134989232,0,4.9
0.138330176,598.5137329,0.138330176,0,5
0.141639009,613.2304077,0.141639009,0,5.1
0.144991368,628.3515015,0.144991368,0,5.2
0.148309857,643.7542114,0.148309857,0,5.3
0.151642591,659.1150513,0.151642591,0,5.4
0.154979914,674.4017944,0.154979914,0,5.5
0.158309788,689.557251,0.158309788,0,5.6
0.161636412,704.7318115,0.161636412,0,5.7
0.164945036,719.9227295,0.164945036,0,5.8
0.168272793,735.2597656,0.168272793,0,5.9
0.171602219,750.8457642,0.171602219,0,6
0.174937576,766.4938354,0.174937576,0,6.1
0.178288028,781.7905273,0.178288028,0,6.2
0.181621537,797.0784912,0.181621537,0,6.3
0.184959009,812.4622192,0.184959009,0,6.4
0.188285947,827.9575806,0.188285947,0,6.5
0.191624761,843.7525024,0.191624761,0,6.6
0.194971457,859.8691406,0.194971457,0,6.7
0.198304698,875.7440186,0.198304698,0,6.8
0.201640785,891.314209,0.201640785,0,6.9
0.204993874,906.758728,0.204993874,0,7
0.208319649,922.1846924,0.208319649,0,7.1
0.211646825,937.7240601,0.211646825,0,7.2
0.214984283,953.4021606,0.214984283,0,7.3
0.218328297,969.322876,0.218328297,0,7.4
0.221648991,985.1524658,0.221648991,0,7.5
0.224977687,1000.708069,0.224977687,0,7.6
0.228294447,1016.270752,0.228294447,0,7.7
0.231628373,1031.80957,0.231628373,0,7.8
0.234966829,1047.218872,0.234966829,0,7.9
0.238314658,1062.905029,0.238314658,0,8
0.241645038,1078.775024,0.241645038,0,8.1
0.244975805,1094.383789,0.244975805,0,8.2
0.248298332,1109.798096,0.248298332,0,8.3
0.251630902,1125.100342,0.251630902,0,8.4
0.254975706,1140.287109,0.254975706,0,8.5
0.258295119,1155.286377,0.258295119,0,8.6
0.261641502,1170.569458,0.261641502,0,8.7
0.264976174,1186.07373,0.264976174,0,8.8
0.26830864,1201.489746,0.26830864,0,8.9
0.27166301,1216.633789,0.27166301,0,9
0.274997205,1231.762451,0.274997205,0,9.1
0.278334677,1246.872681,0.278334677,0,9.2
0.281674117,1261.791504,0.281674117,0,9.3
0.284983754,1276.819946,0.284983754,0,9.4
0.288297981,1291.823853,0.288297981,0,9.5
0.291631937,1306.75708,0.291631937,0,9.6
0.29496941,1321.573975,0.29496941,0,9.7
0.298309386,1336.178711,0.298309386,0,9.8
0.301655799,1350.821777,0.301655799,0,9.9
0.304985791,1365.327881,0.304985791,0,10
0.30831939,1380.172974,0.30831939,0,10.1
0.311647445,1395.18689,0.311647445,0,10.2
0.314967453,1409.822876,0.314967453,0,10.3
0.31829524,1424.238159,0.31829524,0,10.4
0.321631551,1438.832764,0.321631551,0,10.5
0.324959487,1453.321411,0.324959487,0,10.6
0.328294337,1467.881348,0.328294337,0,10.7
0.331619292,1482.640137,0.331619292,0,10.8
0.33496061,1497.332642,0.33496061,0,10.9
0.338319689,1511.753052,0.338319689,0,11
0.341661274,1525.779663,0.341661274,0,11.1
0.344976783,1539.467285,0.344976783,0,11.2
0.348307669,1553.177002,0.348307669,0,11.3
0.351647288,1567.119385,0.351647288,0,11.4
0.354979515,1581.401978,0.354979515,0,11.5
0.35831055,1595.626343,0.35831055,0,11.6
0.361660987,1609.441772,0.361660987,0,11.7
0.365003347,1623.219482,0.365003347,0,11.8
0.368326694,1636.979736,0.368326694,0,11.9
0.371653706,1650.69043,0.371653706,0,12
0.374982953,1664.661865,0.374982953,0,12.1
0.378305733,1678.74292,0.378305733,0,12.2
0.381645948,1692.454224,0.381645948,0,12.3
0.384984821,1705.857178,0.384984821,0,12.4
0.38830477,1719.004395,0.38830477,0,12.5
0.391633719,1732.143921,0.391633719,0,12.6
0.394960582,1745.38916,0.394960582,0,12.7
0.398307592,1758.885254,0.398307592,0,12.8
0.401654184,1772.632324,0.401654184,0,12.9
0.404959589,1785.845459,0.404959589,0,13
0.408301264,1798.774658,0.408301264,0,13.1
0.411625236,1811.803101,0.411625236,0,13.2
0.414976448,1824.921875,0.414976448,0,13.3
0.41831556,1838.155151,0.41831556,0,13.4
0.42166841,1851.723999,0.42166841,0,13.5
0.425017923,1865.201294,0.425017923,0,13.6
0.428345233,1878.297974,0.428345233,0,13.7
0.431659639,1891.041992,0.431659639,0,13.8
0.434991121,1903.721069,0.434991121,0,13.9
0.438315928,1916.335205,0.438315928,0,14
0.44166562,1928.994141,0.44166562,0,14.1
0.444974124,1941.914185,0.444974124,0,14.2
0.448321134,1955.033447,0.448321134,0,14.3
0.451640636,1967.740845,0.451640636,0,14.4
0.454964995,1980.125366,0.454964995,0,14.5
0.458302885,1992.560547,0.458302885,0,14.6
0.461634457,2004.84668,0.461634457,0,14.7
0.464970261,2017.21936,0.464970261,0,14.8
0.468280613,2029.90564,0.468280613,0,14.9
0.471615851,2042.586304,0.471615851,0,15
0.474944443,2055.089111,0.474944443,0,15.1
0.478285909,2067.431885,0.478285909,0,15.2
0.481632471,2079.598389,0.481632471,0,15.3
0.484996229,2091.766113,0.484996229,0,15.4
0.488325447,2103.727539,0.488325447,0,15.5
0.491650462,2115.860596,0.491650462,0,15.6
0.494991422,2128.169189,0.494991422,0,15.7
0.498344511,2140.186035,0.498344511,0,15.8
0.501659989,2152.05835,0.501659989,0,15.9
0.504987776,2163.914063,0.504987776,0,16
0.508324325,2175.489502,0.508324325,0,16.1
0.511651218,2187.189697,0.511651218,0,16.2
0.514978111,2199.057129,0.514978111,0,16.3
0.51831758,2210.72998,0.51831758,0,16.4
0.521648169,2222.264893,0.521648169,0,16.5
0.524969578,2233.511963,0.524969578,0,16.6
0.528297663,2244.630615,0.528297663,0,16.7
0.531626046,2255.596191,0.531626046,0,16.8
0.534952283,2266.8479,0.534952283,0,16.9
0.538285673,2278.534424,0.538285673,0,17
0.54164207,2290.105469,0.54164207,0,17.1
0.544983566,2301.290771,0.544983566,0,17.2
0.548307657,2312.334961,0.548307657,0,17.3
0.551635623,2323.248047,0.551635623,0,17.4
0.55498004,2334.226563,0.55498004,0,17.5
0.55831641,2345.568359,0.55831641,0,17.6
0.561647117,2356.973633,0.561647117,0,17.7
0.564993918,2368.028076,0.564993918,0,17.8
0.568343163,2378.762451,0.568343163,0,17.9
0.571668923,2389.294189,0.571668923,0,18
0.575000823,2399.643311,0.575000823,0,18.1
0.578316391,2410.021973,0.578316391,0,18.2
0.581649601,2420.720947,0.581649601,0,18.3
0.584994733,2431.496094,0.584994733,0,18.4
0.588321626,2441.916992,0.588321626,0,18.5
0.591630459,2452.032227,0.591630459,0,18.6
0.594959438,2462.25,0.594959438,0,18.7
0.598299742,2472.522949,0.598299742,0,18.8
0.601632476,2482.952393,0.601632476,0,18.9
0.604991436,2493.63916,0.604991436,0,19
0.60830164,2504.021973,0.60830164,0,19.1
0.611636698,2513.982422,0.611636698,0,19.2
0.61496377,2523.7146,0.61496377,0,19.3
0.618295968,2533.583252,0.618295968,0,19.4
0.62162894,2543.632568,0.62162894,0,19.5
0.624968529,2553.784668,0.624968529,0,19.6
0.628307879,2564.348389,0.628307879,0,19.7
0.63164556,2574.748779,0.63164556,0,19.8
0.634988427,2584.500488,0.634988427,0,19.9
0.638302028,2594.105225,0.638302028,0,20
0.641654789,2603.827148,0.641654789,0,20.1
0.645002961,2613.432373,0.645002961,0,20.2
0.648302734,2623.140381,0.648302734,0,20.3
0.651635647,2633.031982,0.651635647,0,20.4
0.654971063,2642.786377,0.654971063,0,20.5
0.658300042,2652.184326,0.658300042,0,20.6
0.66164273,2661.367432,0.66164273,0,20.7
0.664980888,2670.370117,0.664980888,0,20.8
0.668316007,2679.495117,0.668316007,0,20.9
0.671635211,2688.605957,0.671635211,0,21
0.674973607,2698.02832,0.674973607,0,21.1
0.678297043,2707.222412,0.678297043,0,21.2
0.681616664,2715.933838,0.681616664,0,21.3
0.68495518,2724.723145,0.68495518,0,21.4
0.688290417,2733.618652,0.688290417,0,21.5
0.691641271,2742.386719,0.691641271,0,21.6
0.694946706,2751.431152,0.694946706,0,21.7
0.69828701,2760.627441,0.69828701,0,21.8
0.701629877,2769.562988,0.701629877,0,21.9
0.704979122,2778.318115,0.704979122,0,22
0.70832324,2786.866699,0.70832324,0,22.1
0.711652994,2795.327637,0.711652994,0,22.2
0.714985132,2803.696045,0.714985132,0,22.3
0.718321323,2812.4021,0.718321323,0,22.4
0.721658766,2821.297607,0.721658766,0,22.5
0.724987507,2829.869141,0.724987507,0,22.6
0.728332698,2838.120117,0.728332698,0,22.7
0.731660604,2846.365234,0.731660604,0,22.8
0.734982431,2854.501709,0.734982431,0,22.9
0.738324761,2862.833008,0.738324761,0,23
0.741650939,2871.526123,0.741650939,0,23.1
0.744982958,2880.237305,0.744982958,0,23.2
0.748318017,2888.575928,0.748318017,0,23.3
0.751636207,2896.467041,0.751636207,0,23.4
0.75496316,2904.09375,0.75496316,0,23.5
0.758280277,2911.552734,0.758280277,0,23.6
0.761633337,2918.955078,0.761633337,0,23.7
0.764968395,2927.111816,0.764968395,0,23.8
0.768305361,2935.54126,0.768305361,0,23.9
0.771627128,2943.598145,0.771627128,0,24
0.774965048,2951.542725,0.774965048,0,24.1
0.77829355,2959.37915,0.77829355,0,24.2
0.781642199,2966.963867,0.781642199,0,24.3
0.784988582,2974.733887,0.784988582,0,24.4
0.788336396,2982.896973,0.788336396,0,24.5
0.791671872,2990.794434,0.791671872,0,24.6
0.794997454,2998.369141,0.794997454,0,24.7
0.798318684,3005.562744,0.798318684,0,24.8
0.801655352,3012.683105,0.801655352,0,24.9
0.804985404,3019.668213,0.804985404,0,25
0.808321893,3026.782471,0.808321893,0,25.1
0.811654925,3034.216797,0.811654925,0,25.2
0.814986169,3041.736328,0.814986169,0,25.3
0.818305671,3048.968018,0.818305671,0,25.4
0.821647108,3056.072266,0.821647108,0,25.5
0.824977338,3063.183838,0.824977338,0,25.6
0.82830745,3070.209961,0.82830745,0,25.7
0.831632912,3077.371826,0.831632912,0,25.8
0.834958017,3084.648438,0.834958017,0,25.9
0.838296711,3091.583008,0.838296711,0,26
0.841625094,3098.14502,0.841625094,0,26.1
0.844964385,3104.615723,0.844964385,0,26.2
0.848314881,3111.087891,0.848314881,0,26.3
0.851668596,3117.667236,0.851668596,0,26.4
0.855013907,3124.363037,0.855013907,0,26.5
0.858344018,3131.332764,0.858344018,0,26.6
0.861663938,3137.800293,0.861663938,0,26.7
0.865007401,3143.831787,0.865007401,0,26.8
0.868326724,3149.868652,0.868326724,0,26.9
0.871657133,3155.957764,0.871657133,0,27
0.874983549,3162.232666,0.874983549,0,27.1
0.878324389,3168.869385,0.878324389,0,27.2
0.881662309,3175.487793,0.881662309,0,27.3
0.884978294,3181.635986,0.884978294,0,27.4
0.8883093,3187.445068,0.8883093,0,27.5
0.891641378,3193.214844,0.891641378,0,27.6
0.894969702,3199.018555,0.894969702,0,27.7
0.898286223,3204.880859,0.898286223,0,27.8
0.901606441,3211.031982,0.901606441,0,27.9
0.90495348,3217.246582,0.90495348,0,28
0.908299983,3223.038086,0.908299983,0,28.1
0.911649585,3228.56958,0.911649585,0,28.2
0.914963365,3234.024414,0.914963365,0,28.3
0.918298721,3239.69458,0.918298721,0,28.4
0.921644032,3245.70752,0.921644032,0,28.5
0.924996674,3252.081787,0.924996674,0,28.6
0.928320587,3258.121094,0.928320587,0,28.7
0.93166399,3263.756348,0.93166399,0,28.8
0.934987605,3269.107422,0.934987605,0,28.9
0.938317299,3274.286377,0.938317299,0,29
0.941653728,3279.544922,0.941653728,0,29.1
0.944972515,3284.932373,0.944972515,0,29.2
0.948324919,3290.692383,0.948324919,0,29.3
0.951656461,3296.329102,0.951656461,0,29.4
0.954978049,3301.324219,0.954978049,0,29.5
0.958287179,3306.225342,0.958287179,0,29.6
0.961611032,3311.122803,0.961611032,0,29.7
0.964957237,3315.934326,0.964957237,0,29.8
0.968303084,3321.0354,0.968303084,0,29.9
0.971642435,3326.343506,0.971642435,0,30
0.974980593,3331.361572,0.974980593,0,30.1
0.978307724,3336.087402,0.978307724,0,30.2
0.981650889,3340.555176,0.981650889,0,30.3
0.984977901,3344.748779,0.984977901,0,30.4
0.988288641,3348.695557,0.988288641,0,30.5
0.991634667,3352.993164,0.991634667,0,30.6
0.994968712,3357.537598,0.994968712,0,30.7
0.998319805,3362.0271,0.998319805,0,30.8
1.001663327,3366.087891,1.001663327,0,30.9
1.004991412,3370.304199,1.004991412,0,31
1.008336067,3374.297607,1.008336067,0,31.1
1.011661887,3378.039063,1.011661887,0,31.2
1.014990807,3382.03125,1.014990807,0,31.3
1.018307924,3386.16333,1.018307924,0,31.4
1.02163744,3390.075439,1.02163744,0,31.5
1.024970651,3393.80127,1.024970651,0,31.6
1.028320313,3397.373291,1.028320313,0,31.7
1.031658888,3400.84668,1.031658888,0,31.8
1.035010219,3404.108887,1.035010219,0,31.9
1.038328767,3407.542725,1.038328767,0,32
1.041644931,3410.9729,1.041644931,0,32.1
1.044977069,3413.918213,1.044977069,0,32.2
1.04830265,3416.682373,1.04830265,0,32.3
1.051632881,3419.492188,1.051632881,0,32.4
1.054970264,3422.220459,1.054970264,0,32.5
1.058305383,3424.986816,1.058305383,0,32.6
1.06163013,3427.931885,1.06163013,0,32.7
1.064971924,3430.578125,1.064971924,0,32.8
1.068318367,3432.7771,1.068318367,0,32.9
1.071665168,3434.466064,1.071665168,0,33
1.074991226,3435.77417,1.074991226,0,33.1
1.078306794,3437.025635,1.078306794,0,33.2
1.081638813,3438.490234,1.081638813,0,33.3
1.084975481,3440.23584,1.084975481,0,33.4
1.088317156,3441.801514,1.088317156,0,33.5
1.091651678,3442.682861,1.091651678,0,33.6
1.095005751,3443.303467,1.095005751,0,33.7
1.098330259,3443.665039,1.098330259,0,33.8
1.101656199,3443.803223,1.101656199,0,33.9
1.104990482,3444.130615,1.104990482,0,34
1.108302712,3444.388672,1.108302712,0,34.1
1.111647725,3444.05542,1.111647725,0,34.2
1.114970446,3442.945313,1.114970446,0,34.3
1.118302822,3441.351318,1.118302822,0,34.4
1.121638656,3439.477051,1.121638656,0,34.5
1.124954104,3437.365479,1.124954104,0,34.6
1.128306627,3435.222412,1.128306627,0,34.7
1.131655216,3432.994141,1.131655216,0,34.8
1.134957671,3430.032959,1.134957671,0,34.9
1.138292432,3426.453369,1.138292432,0,35
1.141638398,3422.768799,1.141638398,0,35.1
1.144979954,3418.891357,1.144979954,0,35.2
1.148328424,3414.597168,1.148328424,0,35.3
1.151685596,3410.162109,1.151685596,0,35.4
1.155003071,3405.221924,1.155003071,0,35.5
1.158346534,3399.388428,1.158346534,0,35.6
1.161659122,3392.716553,1.161659122,0,35.7
1.16500628,3385.729004,1.16500628,0,35.8
1.168317199,3378.393799,1.168317199,0,35.9
1.171652079,3370.74585,1.171652079,0,36
1.174993515,3362.90918,1.174993515,0,36.1
1.178317189,3354.886963,1.178317189,0,36.2
1.181650877,3345.906982,1.181650877,0,36.3
1.184991956,3336.376221,1.184991956,0,36.4
1.18832171,3326.440186,1.18832171,0,36.5
1.191629648,3315.864014,1.191629648,0,36.6
1.194967866,3304.925537,1.194967866,0,36.7
1.198293686,3293.936035,1.198293686,0,36.8
1.201628566,3282.56665,1.201628566,0,36.9
1.204963088,3270.597412,1.204963088,0,37
1.208294153,3258.20166,1.208294153,0,37.1
1.211653113,3245.587158,1.211653113,0,37.2
1.215006948,3232.582275,1.215006948,0,37.3
1.218334675,3219.270508,1.218334675,0,37.4
1.221665502,3206.085449,1.221665502,0,37.5
1.225004435,3192.984375,1.225004435,0,37.6
1.228346705,3179.537842,1.228346705,0,37.7
1.231664777,3166.06543,1.231664777,0,37.8
1.235001564,3152.740967,1.235001564,0,37.9
1.238330245,3139.267334,1.238330245,0,38
1.241659522,3126.032715,1.241659522,0,38.1
1.244974852,3113.050293,1.244974852,0,38.2
1.248328924,3100.010742,1.248328924,0,38.3
1.251652956,3086.954834,1.251652956,0,38.4
1.254977822,3073.918213,1.254977822,0,38.5
1.258300185,3060.898438,1.258300185,0,38.6
1.261622071,3048.108154,1.261622071,0,38.7
1.264947414,3035.76709,1.264947414,0,38.8
1.268295288,3024.07251,1.268295288,0,38.9
1.271621585,3012.475342,1.271621585,0,39
1.27497673,3000.858154,1.27497673,0,39.1
1.278318048,2989.387695,1.278318048,0,39.2
1.281634688,2978.070801,1.281634688,0,39.3
1.28496933,2967.035889,1.28496933,0,39.4
1.288316846,2956.613037,1.288316846,0,39.5
1.29166007,2946.57959,1.29166007,0,39.6
1.294983625,2936.452637,1.294983625,0,39.7
1.29833734,2926.333496,1.29833734,0,39.8
1.301662564,2916.175537,1.301662564,0,39.9
1.305003047,2906.224365,1.305003047,0,40
1.308314323,2896.486816,1.308314323,0,40.1
1.311647534,2887.407227,1.311647534,0,40.2
1.314997673,2878.810547,1.314997673,0,40.3
1.318323016,2870.113281,1.318323016,0,40.4
1.321640849,2861.379883,1.321640849,0,40.5
1.324969053,2852.9729,1.324969053,0,40.6
1.328319192,2844.786865,1.328319192,0,40.7
1.33165133,2836.97168,1.33165133,0,40.8
1.334991574,2829.449463,1.334991574,0,40.9
1.338328958,2822.005371,1.338328958,0,41
1.341658711,2814.435547,1.341658711,0,41.1
1.344976664,2806.781494,1.344976664,0,41.2
1.348312736,2799.330322,1.348312736,0,41.3
1.351641059,2792.043945,1.351641059,0,41.4
1.354980946,2784.983154,1.354980946,0,41.5
1.358325362,2778.472412,1.358325362,0,41.6
1.361672521,2771.960693,1.361672521,0,41.7
1.365000248,2764.966797,1.365000248,0,41.8
1.368323445,2758.04541,1.368323445,0,41.9
1.371657372,2751.318848,1.371657372,0,42
1.375001311,2744.756836,1.375001311,0,42.1
1.378334403,2738.428955,1.378334403,0,42.2
1.381657124,2732.380859,1.381657124,0,42.3
1.384971142,2726.208008,1.384971142,0,42.4
1.388311982,2719.852539,1.388311982,0,42.5
1.391641617,2713.497314,1.391641617,0,42.6
1.394982338,2707.021484,1.394982338,0,42.7
1.39832449,2700.798584,1.39832449,0,42.8
1.401651144,2694.625,1.401651144,0,42.9
1.404984355,2688.95752,1.404984355,0,43
1.40831399,2683.23877,1.40831399,0,43.1
1.411649585,2677.233154,1.411649585,0,43.2
1.414968371,2671.285645,1.414968371,0,43.3
1.418306112,2665.443115,1.418306112,0,43.4
1.42165339,2659.558594,1.42165339,0,43.5
1.424965143,2653.843506,1.424965143,0,43.6
1.428294659,2648.234619,1.428294659,0,43.7
1.431638956,2642.413818,1.431638956,0,43.8
1.434986353,2636.343018,1.434986353,0,43.9
1.438326001,2630.152832,1.438326001,0,44
1.441658854,2623.938232,1.441658854,0,44.1
1.444993496,2617.79541,1.444993496,0,44.2
1.448330879,2611.781982,1.448330879,0,44.3
1.451659918,2605.922119,1.451659918,0,44.4
1.454994678,2599.900391,1.454994678,0,44.5
1.458329558,2593.670654,1.458329558,0,44.6
1.461668372,2587.46875,1.461668372,0,44.7
1.46499908,2581.016113,1.46499908,0,44.8
1.468313575,2574.574219,1.468313575,0,44.9
1.471653223,2568.422607,1.471653223,0,45
1.474993825,2562.299072,1.474993825,0,45.1
1.478326201,2555.874512,1.478326201,0,45.2
1.48164773,2549.264648,1.48164773,0,45.3
1.484973192,2542.485352,1.484973192,0,45.4
1.488294363,2535.634277,1.488294363,0,45.5
1.491638899,2528.731934,1.491638899,0,45.6
1.494971037,2522.105713,1.494971037,0,45.7
1.498308659,2515.389404,1.498308659,0,45.8
1.501635432,2508.349121,1.501635432,0,45.9
1.504969954,2501.16333,1.504969954,0,46
1.508314729,2494.083984,1.508314729,0,46.1
1.511655927,2486.906006,1.511655927,0,46.2
1.514981627,2479.807373,1.514981627,0,46.3
1.518335342,2472.839844,1.518335342,0,46.4
1.521674991,2465.575928,1.521674991,0,46.5
1.524997234,2457.98999,1.524997234,0,46.6
1.528341889,2450.267578,1.528341889,0,46.7
1.531651378,2442.390869,1.531651378,0,46.8
1.534999013,2434.452393,1.534999013,0,46.9
1.538323641,2426.491455,1.538323641,0,47
1.541651368,2418.700928,1.541651368,0,47.1
1.544978261,2410.824951,1.544978261,0,47.2
1.548303485,2402.541016,1.548303485,0,47.3
1.551636219,2394.330566,1.551636219,0,47.4
1.554964066,2386.232666,1.554964066,0,47.5
1.558304191,2378.194336,1.558304191,0,47.6
1.56163168,2370.353516,1.56163168,0,47.7
1.564950109,2362.631836,1.564950109,0,47.8
1.568299532,2354.714355,1.568299532,0,47.9
1.571620703,2346.485107,1.571620703,0,48
1.574964762,2338.269043,1.574964762,0,48.1
1.578311205,2330.203857,1.578311205,0,48.2
1.581677079,2322.225098,1.581677079,0,48.3
1.584998012,2314.470215,1.584998012,0,48.4
1.588326216,2306.919189,1.588326216,0,48.5
1.591669321,2299.084473,1.591669321,0,48.6
1.59501183,2291.061768,1.59501183,0,48.7
1.598341942,2283.046875,1.598341942,0,48.8
1.601649165,2274.90918,1.601649165,0,48.9
1.604984164,2267.104248,1.604984164,0,49
1.608311534,2259.679932,1.608311534,0,49.1
1.611650109,2252.356689,1.611650109,0,49.2
1.614997864,2244.870361,1.614997864,0,49.3
1.618330121,2237.193115,1.618330121,0,49.4
1.621663928,2229.540283,1.621663928,0,49.5
1.624979496,2221.991455,1.624979496,0,49.6
1.628299475,2214.555176,1.628299475,0,49.7
1.631619096,2207.409668,1.631619096,0,49.8
1.634954929,2200.482422,1.634954929,0,49.9
1.638311148,2193.21582,1.638311148,0,50
1.641639829,2185.891113,1.641639829,0,50.1
1.644983172,2178.580078,1.644983172,0,50.2
1.648296833,2171.267334,1.648296833,0,50.3
1.651651144,2164.148926,1.651651144,0,50.4
1.654995203,2157.280518,1.654995203,0,50.5
1.658334494,2150.287598,1.658334494,0,50.6
1.661658168,2143.111816,1.661658168,0,50.7
1.664996624,2135.905029,1.664996624,0,50.8
1.668319941,2128.632813,1.668319941,0,50.9
1.67165935,2121.457031,1.67165935,0,51
1.674984694,2114.438721,1.674984694,0,51.1
1.678331137,2107.703125,1.678331137,0,51.2
1.681654096,2100.915527,1.681654096,0,51.3
1.684981942,2093.793457,1.684981942,0,51.4
1.688286304,2086.730713,1.688286304,0,51.5
1.691624761,2079.793457,1.691624761,0,51.6
1.694966435,2072.965576,1.694966435,0,51.7
1.698291779,2066.33667,1.698291779,0,51.8
1.701655626,2059.99585,1.701655626,0,51.9
1.704984069,2053.540039,1.704984069,0,52
1.708304524,2046.973389,1.708304524,0,52.1
1.711644053,2040.352661,1.711644053,0,52.2
1.714972258,2033.672607,1.714972258,0,52.3
1.718307495,2026.944702,1.718307495,0,52.4
1.72164166,2020.47168,1.72164166,0,52.5
1.724986196,2014.319214,1.724986196,0,52.6
1.728312016,2008.075684,1.728312016,0,52.7
1.731651306,2001.643555,1.731651306,0,52.8
1.734991074,1995.338013,1.734991074,0,52.9
1.738339543,1988.94458,1.738339543,0,53
1.741665602,1982.572754,1.741665602,0,53.1
1.744980454,1976.40564,1.744980454,0,53.2
1.748292089,1970.408325,1.748292089,0,53.3
1.751636982,1964.319702,1.751636982,0,53.4
1.75496912,1958.106689,1.75496912,0,53.5
1.758306861,1951.924683,1.758306861,0,53.6
1.761651754,1945.927124,1.761651754,0,53.7
1.7650038,1939.98999,1.7650038,0,53.8
1.768335104,1934.269043,1.768335104,0,53.9
1.771659851,1928.630371,1.771659851,0,54
1.775004745,1922.792358,1.775004745,0,54.1
1.778311133,1916.85022,1.778311133,0,54.2
1.781628847,1910.829468,1.781628847,0,54.3
1.784975052,1904.760864,1.784975052,0,54.4
1.788313866,1899.02002,1.788313866,0,54.5
1.791630507,1893.585938,1.791630507,0,54.6
1.794972301,1888.23938,1.794972301,0,54.7
1.798320532,1882.745239,1.798320532,0,54.8
1.801666141,1877.120972,1.801666141,0,54.9
1.804983258,1871.43457,1.804983258,0,55
1.808317542,1865.921875,1.808317542,0,55.1
1.811643958,1860.581177,1.811643958,0,55.2
1.814971209,1855.516602,1.814971209,0,55.3
1.818324685,1850.484985,1.818324685,0,55.4
1.821667433,1845.256714,1.821667433,0,55.5
1.825014472,1840.11792,1.825014472,0,55.6
1.828353167,1835.049438,1.828353167,0,55.7
1.831672311,1829.937988,1.831672311,0,55.8
1.834991574,1825.149536,1.834991574,0,55.9
1.83831799,1820.664673,1.83831799,0,56
1.841652393,1815.968994,1.841652393,0,56.1
1.84498024,1811.069946,1.84498024,0,56.2
1.848313689,1806.045288,1.848313689,0,56.3
1.851631284,1801.065063,1.851631284,0,56.4
1.854970813,1796.31958,1.854970813,0,56.5
1.858316183,1791.81665,1.858316183,0,56.6
1.861644983,1787.514893,1.861644983,0,56.7
1.864969492,1783.034058,1.864969492,0,56.8
1.868297458,1778.335449,1.868297458,0,56.9
1.871639729,1773.861206,1.871639729,0,57
1.874977589,1769.536621,1.874977589,0,57.1
1.878327847,1765.299805,1.878327847,0,57.2
1.881654739,1761.217285,1.881654739,0,57.3
1.885014892,1757.26001,1.885014892,0,57.4
1.88835156,1753.079224,1.88835156,0,57.5
1.891677499,1748.688965,1.891677499,0,57.6
1.894984484,1744.328369,1.894984484,0,57.7
1.898312807,1740.048462,1.898312807,0,57.8
1.901651978,1735.853638,1.901651978,0,57.9
1.904984593,1731.940552,1.904984593,0,58
1.908323288,1728.238159,1.908323288,0,58.1
1.911654472,1724.320923,1.911654472,0,58.2
1.913648009,1721.846802,1.913648009,0,58.26
